user_uuid,Product Name,revenue
69a00ec1-c13a-41d9-9dae-2b65c9223faf,one time payment,15
692b270c-b24b-46ad-82c8-3e3cb225de9d,one time payment,15
4767b065-e9a9-45a6-a006-ddef467dc042,one time payment,15
cf56199c-e760-4c5e-bc93-74cb1d3d7360,one time payment,15
10a01f6f-1be1-4fb6-84fb-0ae46e6b1d20,one time payment,15
21e6270f-b0ae-462b-8c4a-83b59e9c6c65,one time payment,15
4962cba8-a0a8-4371-b6df-e46358e4ccea,one time payment,15
c59d7465-91ff-40be-b040-68d357e3a334,one time payment,15
b7652d77-1aa7-42c7-8282-52b21ad2b481,one time payment,15
bce716c9-e744-48fe-9696-956b9a4652ae,one time payment,15
34639109-872e-4eff-ad11-0b2645f9b561,one time payment,15
c4598b4a-5403-4bd8-b9e5-c5839f9aff4f,one time payment,15
40dda8ec-1849-43d5-a5a1-376005b701e4,one time payment,15
118d6536-133a-49ac-b718-0109b2002500,one time payment,15
c8e93819-03f4-4a9f-a35e-eb3e390d835d,one time payment,15
73fb4cd9-ec44-40c7-986d-2f2c1728108c,one time payment,15
4c0918b8-9043-4fb7-9ab8-2cc857ee1fdd,one time payment,15
1f9147d7-bdcc-405a-a9d4-8dc01371e610,one time payment,15
bff20ca9-e981-475a-9919-78ff3e742b8b,one time payment,15
42f3f73f-bc69-4e87-a89c-ed8b7691504b,one time payment,15
898a64d0-c26f-4e7f-962d-201b5298e5b0,one time payment,15
6b88b555-d015-45e1-a52a-5f84a15c63cd,one time payment,15
3b002336-d434-4335-9c1c-7a9b6e4720b3,one time payment,15
e4d976f1-a680-4a7f-9178-f7279f2b994e,one time payment,15
1bdab23d-dcd7-4b2a-86a0-9a58d6253fa1,one time payment,15
f01850b6-5cc1-488e-80a5-27470c79098a,one time payment,15
b0cf5c23-f04a-4aeb-a3ac-4fd80d3206c5,one time payment,15
04ff1f1d-39ff-4ce4-bcbf-832718670553,one time payment,15
5be72dc0-6733-4225-97ba-1eed766f9e2b,one time payment,15
d166c4f6-d4eb-4dc8-80c0-5f77bebbb893,one time payment,15
7ed57e9c-9b9e-4071-9514-f0b29eb6b3c4,one time payment,15
48779439-200d-4426-ba7f-0bac7054bd5a,one time payment,15
c827f960-afa0-4e2e-8836-1a1973efc2c2,one time payment,15
03acadf1-1ff9-41b8-aee3-31cbefbb09d4,one time payment,15
773d1a2a-cef6-4655-b5d5-2d296df37a59,one time payment,15
19ea9fa9-4b5e-4abc-ac9f-b775a549f737,one time payment,15
b97fca9b-bace-4ffd-b0bb-4118a8624ea6,one time payment,15
84422ba6-612a-4070-92ad-c9fd349ecd54,one time payment,15
